time,bg,bg.norm,ba,ba.norm,pose.cov
1.70003043382632E+018,-0.00244 -0.00227  0.00495,0.00597, 0.02248 -0.02206  0.00956,0.03292,0.06704
1.7000304338935E+018,-0.00240 -0.00229  0.00492,0.00593, 0.01984 -0.02202  0.01391,0.03274,0.0672
1.70003043396068E+018,-0.00229 -0.00238  0.00488,0.00589, 0.02057 -0.02400  0.01553,0.03521,0.06751
1.70003043402787E+018,-0.00238 -0.00237  0.00489,0.00593, 0.02108 -0.02489  0.01453,0.0357,0.06786
1.70003043409507E+018,-0.00242 -0.00240  0.00489,0.00595, 0.02292 -0.02462  0.01031,0.03518,0.06817
1.70003043416228E+018,-0.00246 -0.00251  0.00475,0.00591, 0.02504 -0.02429  0.01836,0.03942,0.0685
1.7000304342295E+018,-0.00246 -0.00250  0.00472,0.00588, 0.02849 -0.02744  0.00984,0.04076,0.06885
1.70003043429673E+018,-0.00250 -0.00257  0.00452,0.00577, 0.03000 -0.02515  0.01161,0.04084,0.06923
1.70003043436398E+018,-0.00254 -0.00260  0.00453,0.00581, 0.02998 -0.02635  0.01569,0.04289,0.06965
1.70003043443098E+018,-0.00260 -0.00257  0.00454,0.00583, 0.03040 -0.02539  0.01135,0.0412,0.07002
1.70003043449775E+018,-0.00260 -0.00254  0.00454,0.00582, 0.03008 -0.02886  0.01163,0.04328,0.07025
1.70003043456453E+018,-0.00265 -0.00253  0.00456,0.00585, 0.03197 -0.02956  0.01360,0.04562,0.07059
1.70003043463132E+018,-0.00266 -0.00255  0.00456,0.00586, 0.03245 -0.03013  0.01359,0.04632,0.07091
1.70003043469811E+018,-0.00263 -0.00258  0.00451,0.00582, 0.03060 -0.03058  0.01243,0.04501,0.07123
1.7000304347649E+018,-0.00262 -0.00262  0.00447,0.00581, 0.03194 -0.02932  0.01522,0.04595,0.07162
1.70003043483171E+018,-0.00266 -0.00255  0.00449,0.00581, 0.03463 -0.02747  0.01166,0.04571,0.072
1.70003043489851E+018,-0.00264 -0.00252  0.00451,0.00581, 0.03391 -0.03027  0.01152,0.04689,0.07236
1.70003043496533E+018,-0.00264 -0.00254  0.00459,0.00587, 0.03323 -0.03039  0.01216,0.04665,0.07281
1.70003043503215E+018,-0.00265 -0.00257  0.00460,0.0059, 0.03055 -0.03103  0.01692,0.04672,0.07324
1.70003043509898E+018,-0.00261 -0.00261  0.00459,0.00589, 0.03220 -0.02942  0.01534,0.04624,0.0736
1.70003043516582E+018,-0.00261 -0.00262  0.00460,0.0059, 0.03436 -0.02927  0.01323,0.04704,0.07391
1.70003043523266E+018,-0.00257 -0.00262  0.00462,0.0059, 0.03494 -0.02971  0.01340,0.04778,0.07426
1.70003043529951E+018,-0.00256 -0.00267  0.00463,0.00593, 0.03226 -0.03103  0.01782,0.04817,0.07464
1.70003043536636E+018,-0.00251 -0.00252  0.00459,0.0058, 0.03917 -0.02818  0.00710,0.04878,0.07513
1.70003043543313E+018,-0.00243 -0.00260  0.00461,0.00583, 0.03553 -0.02965  0.01510,0.04868,0.07542
1.70003043550007E+018,-0.00254 -0.00253  0.00471,0.00592, 0.03307 -0.02855  0.01380,0.04582,0.07592
1.70003043556726E+018,-0.00270 -0.00260  0.00487,0.00614, 0.03382 -0.02640  0.00835,0.04371,0.07639
1.70003043563446E+018,-0.00273 -0.00258  0.00496,0.00622, 0.03865 -0.03556  0.01713,0.05524,0.07686
1.70003043570167E+018,-0.00246 -0.00272  0.00512,0.0063, 0.03255 -0.02541  0.01947,0.04565,0.07736
1.70003043576888E+018,-0.00238 -0.00270  0.00516,0.00629, 0.03456 -0.02545  0.00777,0.04362,0.07776
1.7000304358361E+018,-0.00227 -0.00271  0.00519,0.00628, 0.03550 -0.02883  0.00679,0.04624,0.07819
1.70003043590332E+018,-0.00223 -0.00264  0.00514,0.00619, 0.03360 -0.03025 -0.00630,0.04565,0.07874
1.70003043597056E+018,-0.00209 -0.00241  0.00536,0.00624, 0.02722 -0.02334 -0.00116,0.03588,0.07931
1.7000304360378E+018,-0.00174 -0.00215  0.00549,0.00614, 0.01753 -0.02253  0.02143,0.0357,0.07973
1.70003043610504E+018,-0.00195 -0.00218  0.00576,0.00646, 0.01965 -0.03406  0.01571,0.04235,0.08024
1.70003043617229E+018,-0.00198 -0.00224  0.00579,0.00652, 0.02092 -0.03122  0.01003,0.03889,0.08096
1.70003043623955E+018,-0.00194 -0.00207  0.00565,0.00632, 0.01984 -0.03589  0.00998,0.04221,0.08153
1.70003043630681E+018,-0.00211 -0.00224  0.00561,0.0064, 0.02476 -0.03192  0.01664,0.04368,0.08201
1.70003043637408E+018,-0.00200 -0.00225  0.00569,0.00644, 0.02280 -0.02684  0.01424,0.03799,0.08243
1.70003043644136E+018,-0.00184 -0.00231  0.00569,0.00641, 0.02275 -0.02751  0.01430,0.03845,0.08288
1.70003043650817E+018,-0.00182 -0.00218  0.00558,0.00626, 0.02224 -0.03139  0.01039,0.03985,0.08346
1.70003043657451E+018,-0.00180 -0.00227  0.00565,0.00635, 0.01909 -0.02625  0.01433,0.03547,0.08407
1.70003043664085E+018,-0.00175 -0.00243  0.00568,0.00643, 0.01961 -0.02810  0.02092,0.04015,0.08458
1.70003043670718E+018,-0.00184 -0.00226  0.00564,0.00635, 0.02221 -0.03356  0.01038,0.04156,0.08519
1.70003043677351E+018,-0.00191 -0.00220  0.00563,0.00634, 0.02170 -0.03298 -0.00128,0.0395,0.08577
1.70003043683983E+018,-0.00194 -0.00222  0.00552,0.00626, 0.02085 -0.03348  0.00980,0.04064,0.08641
1.70003043690614E+018,-0.00186 -0.00224  0.00543,0.00617, 0.02002 -0.02946  0.02735,0.0449,0.08698
1.70003043697246E+018,-0.00180 -0.00226  0.00549,0.0062, 0.02096 -0.03484  0.01751,0.04427,0.0874
1.70003043703876E+018,-0.00179 -0.00231  0.00551,0.00623, 0.02150 -0.02852  0.01025,0.03715,0.088
1.70003043710507E+018,-0.00185 -0.00226  0.00551,0.00623, 0.02099 -0.03488  0.00395,0.0409,0.0885
1.70003043717137E+018,-0.00185 -0.00225  0.00547,0.0062, 0.01838 -0.03273  0.00653,0.0381,0.08914
1.70003043723766E+018,-0.00188 -0.00220  0.00550,0.00622, 0.01770 -0.02643  0.02928,0.04324,0.08974
1.70003043730395E+018,-0.00197 -0.00233  0.00555,0.00634, 0.02112 -0.03152  0.01678,0.04149,0.0902
1.70003043737023E+018,-0.00211 -0.00233  0.00558,0.00641, 0.02463 -0.03209  0.01068,0.04184,0.09096
1.70003043743651E+018,-0.00218 -0.00234  0.00550,0.00636, 0.02839 -0.03911  0.01154,0.04968,0.09156
1.70003043750283E+018,-0.00220 -0.00252  0.00544,0.00639, 0.02854 -0.02904  0.01974,0.04525,0.0921
1.70003043756918E+018,-0.00212 -0.00247  0.00553,0.00642, 0.02507 -0.03041  0.01001,0.04066,0.09251
1.70003043763552E+018,-0.00209 -0.00249  0.00553,0.00641, 0.02658 -0.02892  0.01146,0.04092,0.09309
1.70003043770186E+018,-0.00185 -0.00245  0.00556,0.00635, 0.02670 -0.03111  0.00665,0.04153,0.09365
1.70003043776819E+018,-0.00184 -0.00237  0.00556,0.00632, 0.02476 -0.02957  0.01343,0.04084,0.09427
1.70003043783452E+018,-0.00187 -0.00252  0.00554,0.00637, 0.02283 -0.02721  0.02077,0.04115,0.09485
1.70003043790085E+018,-0.00192 -0.00252  0.00547,0.00632, 0.02609 -0.03079  0.01156,0.04198,0.09548
1.70003043796717E+018,-0.00210 -0.00253  0.00543,0.00635, 0.02920 -0.03079  0.01059,0.04373,0.09619
1.70003043803348E+018,-0.00218 -0.00255  0.00534,0.00631, 0.03287 -0.03587  0.01036,0.04974,0.0968
1.70003043809979E+018,-0.00208 -0.00263  0.00531,0.00628, 0.02841 -0.03341  0.01539,0.04647,0.09733
1.7000304381661E+018,-0.00205 -0.00265  0.00520,0.00619, 0.02970 -0.03348  0.01125,0.04615,0.09789
1.7000304382324E+018,-0.00201 -0.00264  0.00511,0.0061, 0.03138 -0.03312  0.00865,0.04644,0.09844
1.7000304382987E+018,-0.00210 -0.00270  0.00510,0.00614, 0.03166 -0.03518  0.01814,0.05068,0.09904
1.70003043836499E+018,-0.00202 -0.00261  0.00509,0.00606, 0.03179 -0.03599  0.00875,0.04881,0.09972
1.70003043843128E+018,-0.00198 -0.00254  0.00503,0.00597, 0.02933 -0.03525  0.01315,0.0477,0.10031
1.7000304384976E+018,-0.00210 -0.00238  0.00501,0.00593, 0.02913 -0.03834  0.01147,0.04949,0.10093
1.70003043856396E+018,-0.00211 -0.00237  0.00502,0.00594, 0.03173 -0.03774  0.01030,0.05037,0.10168
1.7000304386303E+018,-0.00207 -0.00238  0.00501,0.00592, 0.03124 -0.04042  0.01093,0.05224,0.10222
1.70003043869665E+018,-0.00206 -0.00236  0.00504,0.00593, 0.02924 -0.04139  0.01386,0.05253,0.10275
1.70003043876299E+018,-0.00207 -0.00240  0.00503,0.00594, 0.03015 -0.04053  0.01066,0.05163,0.10332
1.70003043882932E+018,-0.00207 -0.00240  0.00504,0.00596, 0.03035 -0.04136  0.01076,0.05242,0.10391
1.70003043889565E+018,-0.00204 -0.00238  0.00507,0.00596, 0.03107 -0.04153  0.01044,0.0529,0.10456
1.70003043896198E+018,-0.00200 -0.00239  0.00507,0.00595, 0.03126 -0.04136  0.01311,0.05348,0.10518
1.7000304390283E+018,-0.00200 -0.00240  0.00510,0.00598, 0.03201 -0.04224  0.01335,0.05466,0.10577
1.70003043909461E+018,-0.00195 -0.00241  0.00513,0.00599, 0.03068 -0.03927  0.01382,0.05172,0.10644
1.70003043916093E+018,-0.00199 -0.00247  0.00511,0.00601, 0.03101 -0.04041  0.01744,0.05384,0.10717
1.70003043922723E+018,-0.00201 -0.00249  0.00516,0.00607, 0.03261 -0.03724  0.00772,0.0501,0.10782
1.70003043929354E+018,-0.00204 -0.00253  0.00517,0.00611, 0.03280 -0.03660  0.00876,0.04992,0.10826
1.70003043935983E+018,-0.00210 -0.00248  0.00516,0.0061, 0.03287 -0.04002  0.01195,0.05315,0.1088
1.70003043942613E+018,-0.00214 -0.00248  0.00515,0.0061, 0.03409 -0.04119  0.01640,0.05593,0.10944
1.70003043949245E+018,-0.00226 -0.00275  0.00536,0.00643, 0.03847 -0.03803  0.01487,0.0561,0.1101
1.70003043955881E+018,-0.00225 -0.00288  0.00540,0.00651, 0.04171 -0.03877  0.01134,0.05807,0.11069
1.70003043962516E+018,-0.00232 -0.00297  0.00542,0.0066, 0.04411 -0.03839  0.01288,0.05988,0.11129
1.7000304396915E+018,-0.00227 -0.00300  0.00548,0.00665, 0.04470 -0.03649  0.01319,0.05919,0.11198
1.70003043975785E+018,-0.00244 -0.00294  0.00554,0.00673, 0.04573 -0.03864  0.01197,0.06105,0.11268
1.70003043982418E+018,-0.00254 -0.00287  0.00560,0.00679, 0.04595 -0.03826  0.00924,0.0605,0.11328
1.70003043989052E+018,-0.00252 -0.00280  0.00569,0.00683, 0.04362 -0.03874  0.00956,0.05912,0.11376
1.70003043995684E+018,-0.00254 -0.00279  0.00572,0.00685, 0.04311 -0.04354  0.01342,0.06272,0.1143
1.70003044002317E+018,-0.00264 -0.00284  0.00578,0.00696, 0.04427 -0.04283  0.02080,0.06501,0.11499
1.70003044008949E+018,-0.00255 -0.00282  0.00581,0.00695, 0.04655 -0.04035  0.00616,0.06191,0.11564
1.7000304401558E+018,-0.00260 -0.00281  0.00576,0.00692, 0.04576 -0.04743  0.00851,0.06645,0.11622
1.70003044022211E+018,-0.00256 -0.00286  0.00568,0.00685, 0.04696 -0.04406  0.01393,0.06589,0.11698
1.70003044028841E+018,-0.00252 -0.00289  0.00567,0.00685, 0.04553 -0.04103  0.01324,0.0627,0.11769
1.70003044035471E+018,-0.00257 -0.00296  0.00582,0.00702, 0.04929 -0.03674  0.01174,0.06259,0.11841
1.70003044042101E+018,-0.00250 -0.00277  0.00603,0.00709, 0.04499 -0.04398  0.00463,0.06309,0.11876
1.70003044048734E+018,-0.00257 -0.00288  0.00608,0.0072, 0.04705 -0.04381  0.00560,0.06453,0.11937
1.70003044055369E+018,-0.00266 -0.00277  0.00612,0.00723, 0.04728 -0.04680  0.01666,0.06858,0.11995
1.70003044062005E+018,-0.00261 -0.00265  0.00609,0.00714, 0.04941 -0.04714  0.00708,0.06866,0.12059
1.7000304406864E+018,-0.00258 -0.00263  0.00615,0.00717, 0.04747 -0.04852  0.00747,0.06829,0.12114
1.70003044075274E+018,-0.00271 -0.00265  0.00602,0.00712, 0.05541 -0.05614  0.03033,0.08451,0.1219
1.70003044081908E+018,-0.00272 -0.00273  0.00604,0.00717, 0.05454 -0.05407  0.02860,0.08196,0.12265
1.70003044088541E+018,-0.00275 -0.00302  0.00595,0.00721, 0.05236 -0.04638  0.02963,0.07596,0.12342
1.70003044095174E+018,-0.00271 -0.00308  0.00600,0.00727, 0.05548 -0.04778  0.02736,0.07817,0.12405
1.70003044101806E+018,-0.00276 -0.00308  0.00596,0.00725, 0.05711 -0.03686  0.01559,0.06974,0.12457
1.70003044108438E+018,-0.00281 -0.00309  0.00594,0.00726, 0.05433 -0.04232  0.01574,0.07065,0.12485
1.7000304411507E+018,-0.00286 -0.00307  0.00597,0.0073, 0.05655 -0.04608  0.02181,0.07613,0.12559
1.70003044121701E+018,-0.00284 -0.00312  0.00599,0.00733, 0.05692 -0.04489  0.02063,0.07537,0.12634
1.70003044128332E+018,-0.00287 -0.00310  0.00606,0.00739, 0.05835 -0.04969  0.01996,0.0792,0.12701
1.70003044134962E+018,-0.00294 -0.00308  0.00607,0.00741, 0.06284 -0.05195  0.01666,0.08322,0.12773
1.70003044141591E+018,-0.00286 -0.00309  0.00608,0.00739, 0.06100 -0.04949  0.01484,0.07993,0.12843
1.70003044148245E+018,-0.00285 -0.00308  0.00609,0.0074, 0.06077 -0.04753  0.00119,0.07716,0.12931
1.70003044154924E+018,-0.00287 -0.00304  0.00609,0.00739, 0.05719 -0.04917  0.01267,0.07648,0.12996
1.70003044161603E+018,-0.00272 -0.00283  0.00620,0.00734, 0.06316 -0.05089  0.03277,0.08748,0.13057
1.70003044168282E+018,-0.00273 -0.00280  0.00618,0.00732, 0.05858 -0.05175  0.02773,0.08293,0.13078
1.70003044174962E+018,-0.00277 -0.00280  0.00624,0.00738, 0.05473 -0.04930  0.02963,0.0794,0.13156
1.70003044181643E+018,-0.00286 -0.00285  0.00629,0.00748, 0.05881 -0.05341  0.01632,0.0811,0.13234
1.70003044188325E+018,-0.00285 -0.00279  0.00632,0.00748, 0.06238 -0.06027  0.00713,0.08704,0.1331
1.70003044195007E+018,-0.00287 -0.00277  0.00629,0.00745, 0.06119 -0.05258  0.01979,0.08307,0.13387
1.7000304420169E+018,-0.00255 -0.00255  0.00630,0.00726, 0.05683 -0.05018  0.02311,0.07926,0.13457
1.70003044208373E+018,-0.00257 -0.00255  0.00631,0.00728, 0.05776 -0.05034  0.02463,0.08048,0.13521
1.70003044215057E+018,-0.00246 -0.00252  0.00638,0.00728, 0.05991 -0.04975  0.01686,0.07968,0.13583
1.70003044221742E+018,-0.00253 -0.00260  0.00635,0.00732, 0.05806 -0.05201  0.02062,0.08063,0.13635
1.70003044228428E+018,-0.00254 -0.00260  0.00634,0.00731, 0.05822 -0.05226  0.02491,0.0821,0.13718
1.70003044235113E+018,-0.00266 -0.00261  0.00633,0.00735, 0.06212 -0.05446  0.03147,0.0884,0.13791
1.700030442418E+018,-0.00268 -0.00262  0.00630,0.00733, 0.06284 -0.05899  0.02256,0.08909,0.13869
1.70003044248465E+018,-0.00274 -0.00272  0.00629,0.00738, 0.06596 -0.05560  0.01670,0.08787,0.13951
1.70003044255109E+018,-0.00271 -0.00271  0.00627,0.00734, 0.06612 -0.05368  0.01945,0.08736,0.14021
1.70003044261752E+018,-0.00260 -0.00270  0.00625,0.00729, 0.06277 -0.05301  0.02235,0.08515,0.141
1.70003044268395E+018,-0.00252 -0.00265  0.00628,0.00727, 0.06409 -0.04874  0.01967,0.08288,0.14186
1.70003044275038E+018,-0.00242 -0.00247  0.00633,0.00721, 0.06254 -0.05190  0.01189,0.08213,0.14238
1.70003044281681E+018,-0.00249 -0.00244  0.00631,0.00721, 0.06193 -0.05507  0.02813,0.08752,0.14299
1.70003044288323E+018,-0.00248 -0.00243  0.00632,0.00721, 0.06007 -0.05606  0.02529,0.08596,0.14379
1.70003044294964E+018,-0.00244 -0.00232  0.00632,0.00716, 0.06108 -0.05472  0.01186,0.08286,0.14459
1.70003044301606E+018,-0.00244 -0.00232  0.00631,0.00715, 0.06085 -0.05477  0.01189,0.08272,0.14532
1.70003044308247E+018,-0.00245 -0.00239  0.00625,0.00713, 0.06114 -0.05653  0.02421,0.08672,0.14605
1.70003044314887E+018,-0.00248 -0.00245  0.00623,0.00714, 0.06042 -0.05246  0.02299,0.08326,0.14689
1.70003044321528E+018,-0.00236 -0.00239  0.00610,0.00697, 0.05979 -0.05436  0.02189,0.08372,0.14778
1.70003044328168E+018,-0.00234 -0.00240  0.00607,0.00693, 0.06521 -0.05439  0.02227,0.08779,0.14862
1.70003044334807E+018,-0.00196 -0.00232  0.00616,0.00687, 0.06286 -0.04651  0.01793,0.08023,0.14914
1.70003044341447E+018,-0.00187 -0.00225  0.00622,0.00687, 0.06470 -0.05408  0.02598,0.08824,0.14964
1.70003044348088E+018,-0.00187 -0.00226  0.00625,0.00691, 0.05910 -0.05759  0.03066,0.08803,0.15026
1.70003044354732E+018,-0.00187 -0.00223  0.00625,0.00689, 0.05746 -0.05554  0.01989,0.08236,0.15118
1.70003044361375E+018,-0.00188 -0.00230  0.00619,0.00687, 0.05628 -0.05186  0.01951,0.07898,0.15199
1.70003044368018E+018,-0.00189 -0.00231  0.00620,0.00688, 0.06384 -0.05580  0.03434,0.09148,0.1528
1.70003044374661E+018,-0.00189 -0.00231  0.00620,0.00688, 0.06384 -0.05580  0.03434,0.09148,0.15357
1.70003044381303E+018,-0.00189 -0.00231  0.00620,0.00688, 0.06384 -0.05580  0.03434,0.09148,0.15456
1.70003044387945E+018,-0.00184 -0.00231  0.00612,0.0068, 0.06931 -0.05192  0.01547,0.08797,0.15514
1.70003044394587E+018,-0.00170 -0.00243  0.00603,0.00672, 0.05530 -0.03931  0.01290,0.06906,0.15584
1.70003044401228E+018,-0.00169 -0.00245  0.00603,0.00672, 0.04978 -0.04757  0.02417,0.07298,0.15658
1.70003044407869E+018,-0.00168 -0.00239  0.00607,0.00673, 0.05390 -0.05046  0.03464,0.08155,0.15759
1.70003044414509E+018,-0.00166 -0.00238  0.00609,0.00675, 0.05996 -0.05223  0.01990,0.08197,0.15835
1.7000304442115E+018,-0.00165 -0.00236  0.00606,0.00672, 0.05298 -0.05655  0.03253,0.08404,0.1591
1.70003044427789E+018,-0.00163 -0.00238  0.00603,0.00668, 0.06176 -0.05894  0.03435,0.09202,0.16016
1.70003044434429E+018,-0.00162 -0.00234  0.00598,0.00663, 0.06042 -0.04944  0.01997,0.08058,0.16097
1.70003044441068E+018,-0.00155 -0.00232  0.00594,0.00656, 0.05865 -0.04334  0.02922,0.07857,0.16181
1.70003044447718E+018,-0.00154 -0.00231  0.00601,0.00662, 0.05786 -0.04764  0.01599,0.07664,0.16239
1.70003044454378E+018,-0.00153 -0.00220  0.00608,0.00664, 0.06265 -0.04462  0.02996,0.08254,0.16311
1.70003044461038E+018,-0.00154 -0.00223  0.00607,0.00665, 0.06232 -0.04888  0.03111,0.08509,0.16359
1.70003044467699E+018,-0.00157 -0.00231  0.00604,0.00666, 0.05706 -0.05081  0.04129,0.08685,0.16442
1.70003044474359E+018,-0.00163 -0.00226  0.00609,0.0067, 0.05771 -0.04804  0.03197,0.08161,0.16545
1.7000304448102E+018,-0.00159 -0.00227  0.00604,0.00664, 0.05564 -0.05637  0.01740,0.08109,0.16623
1.7000304448768E+018,-0.00147 -0.00247  0.00597,0.00662, 0.06148 -0.05622  0.02553,0.08713,0.16725
1.70003044494341E+018,-0.00145 -0.00241  0.00595,0.00659, 0.06031 -0.05132  0.02903,0.08434,0.16821
1.70003044501002E+018,-0.00156 -0.00254  0.00600,0.0067, 0.05785 -0.04485  0.03706,0.08205,0.16908
1.70003044507663E+018,-0.00146 -0.00262  0.00606,0.00676, 0.06491 -0.04672  0.02775,0.08466,0.16976
1.70003044514324E+018,-0.00145 -0.00259  0.00609,0.00677, 0.06368 -0.04351  0.01243,0.07812,0.17032
1.70003044520985E+018,-0.00145 -0.00259  0.00609,0.00677, 0.06472 -0.04569  0.01852,0.08136,0.17106
1.70003044527646E+018,-0.00145 -0.00258  0.00609,0.00677, 0.06485 -0.04297  0.02253,0.081,0.17199
1.70003044534307E+018,-0.00145 -0.00258  0.00608,0.00676, 0.06303 -0.04120  0.02315,0.07878,0.17291
1.70003044540968E+018,-0.00145 -0.00258  0.00608,0.00676, 0.06303 -0.04120  0.02315,0.07878,0.17397
1.70003044547627E+018,-0.00145 -0.00258  0.00608,0.00676, 0.06451 -0.04025  0.02981,0.08167,0.17509
1.70003044554317E+018,-0.00144 -0.00258  0.00608,0.00676, 0.06412 -0.04547  0.02762,0.08332,0.17635
1.7000304456104E+018,-0.00145 -0.00257  0.00608,0.00676, 0.06976 -0.03880  0.01876,0.082,0.17703
1.70003044567764E+018,-0.00145 -0.00258  0.00609,0.00677, 0.06935 -0.03896  0.01016,0.08019,0.17758
1.70003044574489E+018,-0.00146 -0.00256  0.00608,0.00675, 0.07413 -0.03672  0.02425,0.08621,0.17861
1.70003044581215E+018,-0.00145 -0.00256  0.00608,0.00675, 0.07447 -0.03884  0.02818,0.08859,0.17958
1.70003044587941E+018,-0.00146 -0.00257  0.00609,0.00677, 0.07177 -0.03951  0.02587,0.08591,0.17983
1.70003044594668E+018,-0.00148 -0.00256  0.00608,0.00677, 0.07554 -0.03455  0.02804,0.08767,0.18109
1.70003044601395E+018,-0.00153 -0.00258  0.00612,0.00682, 0.07319 -0.04600  0.01385,0.08755,0.18107
1.70003044608124E+018,-0.00156 -0.00257  0.00612,0.00682, 0.07677 -0.04113  0.02627,0.09097,0.1822
