1700030430485694208,-0.00483,-0.00050,0.01121,0.01222,-0.17866,0.06326,0.00193,0.18954
1700030430551969280,-0.00483,-0.00050,0.01121,0.01222,-0.17866,0.06326,0.00193,0.18954
1700030430618238976,-0.00483,-0.00050,0.01121,0.01222,-0.17866,0.06326,0.00193,0.18954
1700030430684503552,-0.00483,-0.00050,0.01121,0.01222,-0.17866,0.06326,0.00193,0.18954
1700030430750763008,-0.00483,-0.00050,0.01121,0.01222,-0.17866,0.06326,0.00193,0.18954
1700030430817016832,-0.00481,-0.00053,0.01134,0.01233,-0.16959,0.05275,0.01690,0.17841
1700030430883265792,-0.00481,-0.00053,0.01134,0.01233,-0.16959,0.05275,0.01690,0.17841
1700030430949508096,-0.00510,-0.00087,0.01124,0.01238,-0.18558,0.03955,-0.00406,0.18979
1700030431015746560,-0.00504,-0.00082,0.01118,0.01229,-0.19281,0.04553,-0.03230,0.20073
1700030431081979392,-0.00458,-0.00028,0.01114,0.01204,-0.18754,0.08573,-0.05282,0.21286
1700030431148207104,-0.00458,-0.00028,0.01114,0.01204,-0.18754,0.08573,-0.05282,0.21286
1700030431214429696,-0.00458,-0.00028,0.01114,0.01204,-0.18754,0.08573,-0.05282,0.21286
1700030431280842240,-0.00458,-0.00028,0.01114,0.01204,-0.18754,0.08573,-0.05282,0.21286
1700030431347757824,-0.00480,-0.00029,0.01099,0.01199,-0.21146,0.08967,-0.02853,0.23146
1700030431414487040,-0.00483,-0.00032,0.01101,0.01203,-0.21197,0.08621,-0.02327,0.23001
1700030431481223168,-0.00483,-0.00032,0.01101,0.01203,-0.21197,0.08621,-0.02327,0.23001
1700030431547964928,-0.00484,-0.00033,0.01100,0.01202,-0.21379,0.08689,-0.02729,0.23238
1700030431614712576,-0.00488,-0.00025,0.01094,0.01198,-0.22295,0.09850,-0.04378,0.24764
1700030431681465856,-0.00488,-0.00025,0.01094,0.01198,-0.22295,0.09850,-0.04378,0.24764
1700030431748224768,-0.00488,-0.00025,0.01094,0.01198,-0.22295,0.09850,-0.04378,0.24764
1700030431814988800,-0.00488,-0.00005,0.01078,0.01184,-0.23172,0.12088,-0.04421,0.26507
1700030431881759488,-0.00487,0.00001,0.01074,0.01179,-0.23318,0.12722,-0.04735,0.26981
1700030431948536064,-0.00480,0.00001,0.01082,0.01184,-0.22376,0.12528,-0.05951,0.26326
1700030432015318272,-0.00480,0.00001,0.01082,0.01184,-0.22376,0.12528,-0.05951,0.26326
1700030432082106368,-0.00471,0.00004,0.01086,0.01184,-0.21586,0.12576,-0.06726,0.25871
1700030432148900608,-0.00472,0.00004,0.01086,0.01184,-0.21614,0.12600,-0.06734,0.25909
1700030432215700224,-0.00483,-0.00001,0.01090,0.01193,-0.21817,0.12169,-0.05245,0.25526
1700030432282278656,-0.00483,-0.00001,0.01090,0.01193,-0.21817,0.12169,-0.05245,0.25526
1700030432348790784,-0.00483,-0.00001,0.01090,0.01193,-0.21817,0.12169,-0.05245,0.25526
1700030432415942656,-0.00470,-0.00003,0.01100,0.01196,-0.20629,0.11368,-0.06164,0.24347
1700030432483100416,-0.00470,-0.00003,0.01100,0.01196,-0.20629,0.11368,-0.06164,0.24347
1700030432550264320,-0.00467,-0.00003,0.01106,0.01201,-0.20647,0.11089,-0.04956,0.23954
1700030432617434112,-0.00467,-0.00003,0.01106,0.01201,-0.20647,0.11089,-0.04956,0.23954
1700030432684610048,-0.00458,-0.00006,0.01120,0.01210,-0.20105,0.10130,-0.02354,0.22635
1700030432751791104,-0.00464,-0.00007,0.01120,0.01213,-0.20778,0.10239,-0.00857,0.23180
1700030432818979072,-0.00475,-0.00015,0.01115,0.01212,-0.21579,0.09913,-0.02601,0.23890
1700030432886172928,-0.00485,-0.00015,0.01114,0.01216,-0.22133,0.10317,-0.03243,0.24634
1700030432953372928,-0.00485,-0.00015,0.01114,0.01216,-0.22133,0.10317,-0.03243,0.24634
1700030433020579072,-0.00496,-0.00007,0.01100,0.01207,-0.23006,0.11534,-0.02661,0.25872
1700030433087791104,-0.00498,-0.00004,0.01098,0.01205,-0.23162,0.12053,-0.03117,0.26295
1700030433155008256,-0.00505,-0.00014,0.01104,0.01214,-0.23371,0.10917,-0.01306,0.25829
1700030433222232320,-0.00504,-0.00009,0.01097,0.01208,-0.23318,0.11848,-0.02148,0.26243
1700030433289462528,-0.00505,-0.00009,0.01097,0.01208,-0.23384,0.11887,-0.02131,0.26319
1700030433356695552,-0.00555,-0.00063,0.01151,0.01279,-0.21968,0.14850,-0.01665,0.26568
